Security_Id,Vendor_ID,Vendor_Code,Source_Feed_ID,Price_Type,Exchange_Code,Price_Date,Price_USD,Median_Price,Price_Variation_Pct,Abs_Price_Variation_Pct,Outlier_Category,Is_Concurrent_Price
96KHUB2,50,Refinitiv,76,Close,ZUR,2025-05-19,263.514,263.514,0.0,0.0,Exact Match (0%),True
96KHUB2,100,NASDAQ,501,Open,ZUR,2025-06-23,262.841,262.841,0.0,0.0,Exact Match (0%),True
96KHUB2,90,ICE_Data,400,Bid,AMS,2025-06-25,142.39679999999998,142.39679999999998,0.0,0.0,Exact Match (0%),True
96KHUB2,60,FactSet,150,Bid,LON,2024-09-25,342.8768,342.8768,0.0,0.0,Exact Match (0%),True
96KHUB2,60,FactSet,152,Bid,TOR,2025-04-26,534.71,534.71,0.0,0.0,Exact Match (0%),True
96KHUB2,80,Morningstar,302,Close,TOK,2025-10-26,106.18720000000002,106.18720000000002,0.0,0.0,Exact Match (0%),True
96KHUB2,70,MSCI,200,Open,NYC,2025-04-28,153.61440000000002,153.61440000000002,0.0,0.0,Exact Match (0%),True
96KHUB2,30,S&P,101,Close,SYD,2025-02-28,147.3619,147.3619,0.0,0.0,Exact Match (0%),True
96KHUB2,30,S&P,100,Ask,ZUR,2025-09-29,281.118,281.118,0.0,0.0,Exact Match (0%),True
96KHUB2,20,Markit,25,Open,TOR,2024-08-31,6.981400000000001,6.981400000000001,0.0,0.0,Exact Match (0%),True
97E4UNY,20,Markit,26,Bid,STO,2025-08-03,427.19040000000007,427.19040000000007,0.0,0.0,Exact Match (0%),True
97E4UNY,30,S&P,100,Ask,FRA,2024-03-03,79.2384,79.2384,0.0,0.0,Exact Match (0%),True
97E4UNY,90,ICE_Data,401,Close,FRA,2025-07-04,110.0376,110.0376,0.0,0.0,Exact Match (0%),True
97E4UNY,90,ICE_Data,400,Ask,NYC,2025-05-05,557.0120000000001,557.0120000000001,0.0,0.0,Exact Match (0%),True
97E4UNY,60,FactSet,151,Ask,FRA,2024-09-06,229.79000000000002,229.79000000000002,0.0,0.0,Exact Match (0%),True
97E4UNY,50,Refinitiv,77,Bid,TOK,2025-09-06,81.99744,81.99744,0.0,0.0,Exact Match (0%),True
97E4UNY,100,NASDAQ,502,Close,FRA,2024-03-10,296.41700000000003,296.41700000000003,0.0,0.0,Exact Match (0%),True
97E4UNY,10,Bloomberg,22,Close,NYC,2023-11-12,86.7089,86.7089,0.0,0.0,Exact Match (0%),True
97E4UNY,50,Refinitiv,75,Bid,TOR,2023-11-13,293.156289,293.156289,0.0,0.0,Exact Match (0%),True
97E4UNY,30,S&P,100,Close,ZUR,2025-06-14,153.32736,153.32736,0.0,0.0,Exact Match (0%),True
97E4UNY,10,Bloomberg,20,Ask,STO,2024-01-16,435.36640000000006,435.36640000000006,0.0,0.0,Exact Match (0%),True
97E4UNY,90,ICE_Data,402,Close,NYC,2025-09-18,152.13000000000002,152.13000000000002,0.0,0.0,Exact Match (0%),True
97E4UNY,50,Refinitiv,76,Ask,OSL,2025-03-19,625.1582000000001,625.1582000000001,0.0,0.0,Exact Match (0%),True
97E4UNY,80,Morningstar,302,Ask,AMS,2024-06-22,432.74,432.74,0.0,0.0,Exact Match (0%),True
97E4UNY,40,Reuters,52,Close,NYC,2023-11-22,280.1936,280.1936,0.0,0.0,Exact Match (0%),True
97E4UNY,90,ICE_Data,400,Ask,STO,2023-12-25,179.3877,179.3877,0.0,0.0,Exact Match (0%),True
97E4UNY,50,Refinitiv,76,Bid,LON,2024-04-26,213.88500000000002,213.88500000000002,0.0,0.0,Exact Match (0%),True
97E4UNY,50,Refinitiv,76,Bid,NYC,2025-08-26,447.49600000000004,447.49600000000004,0.0,0.0,Exact Match (0%),True
97E4UNY,80,Morningstar,302,Ask,TOK,2024-03-26,111.287,111.287,0.0,0.0,Exact Match (0%),True
97E4UNY,10,Bloomberg,20,Ask,LON,2024-03-27,537.1524000000001,537.1524000000001,0.0,0.0,Exact Match (0%),True
97E4UNY,70,MSCI,202,Open,TOK,2024-10-29,504.1120000000001,504.1120000000001,0.0,0.0,Exact Match (0%),True
97E4UNY,30,S&P,102,Open,STO,2025-05-30,166.6467,166.6467,0.0,0.0,Exact Match (0%),True
97E4UNY,70,MSCI,202,Ask,SYD,2023-10-31,467.50000000000006,467.50000000000006,0.0,0.0,Exact Match (0%),True
99F77LU8,100,NASDAQ,500,Open,FRA,2024-08-01,317.09090000000003,317.09090000000003,0.0,0.0,Exact Match (0%),True
99F77LU8,100,NASDAQ,502,Close,LON,2023-11-04,185.95515,185.95515,0.0,0.0,Exact Match (0%),True
99F77LU8,30,S&P,101,Ask,FRA,2024-09-05,164.16,164.16,0.0,0.0,Exact Match (0%),True
99F77LU8,70,MSCI,202,Ask,FRA,2024-04-06,9.2736,9.2736,0.0,0.0,Exact Match (0%),True
99F77LU8,30,S&P,100,Open,SYD,2025-04-06,14.632800000000001,14.632800000000001,0.0,0.0,Exact Match (0%),True
99F77LU8,30,S&P,102,Open,NYC,2024-10-07,139.39770000000001,139.39770000000001,0.0,0.0,Exact Match (0%),True
99F77LU8,100,NASDAQ,501,Close,NYC,2023-11-08,138.90540000000001,138.90540000000001,0.0,0.0,Exact Match (0%),True
99F77LU8,10,Bloomberg,21,Close,OSL,2025-01-11,472.1,472.1,0.0,0.0,Exact Match (0%),True
99F77LU8,70,MSCI,200,Bid,LON,2025-01-15,266.2,266.2,0.0,0.0,Exact Match (0%),True
99F77LU8,50,Refinitiv,76,Bid,TOR,2024-12-16,88.66,88.66,0.0,0.0,Exact Match (0%),True
99F77LU8,60,FactSet,150,Open,ZUR,2025-10-16,357.05600000000004,357.05600000000004,0.0,0.0,Exact Match (0%),True
99F77LU8,90,ICE_Data,402,Close,ZUR,2024-04-19,325.64351700000003,325.64351700000003,0.0,0.0,Exact Match (0%),True
99F77LU8,50,Refinitiv,77,Bid,NYC,2025-10-20,283.008,283.008,0.0,0.0,Exact Match (0%),True
99F77LU8,70,MSCI,201,Bid,OSL,2025-08-21,297.9726,297.9726,0.0,0.0,Exact Match (0%),True
99F77LU8,100,NASDAQ,500,Close,FRA,2024-01-21,509.08000000000004,509.08000000000004,0.0,0.0,Exact Match (0%),True
99F77LU8,60,FactSet,152,Open,SYD,2024-02-22,262.79,262.79,0.0,0.0,Exact Match (0%),True
99F77LU8,70,MSCI,201,Ask,LON,2025-06-23,140.378936,140.378936,0.0,0.0,Exact Match (0%),True
99F77LU8,100,NASDAQ,500,Ask,TOK,2023-12-25,487.97280000000006,487.97280000000006,0.0,0.0,Exact Match (0%),True
99F77LU8,100,NASDAQ,501,Ask,NYC,2024-07-27,207.282724,207.282724,0.0,0.0,Exact Match (0%),True
9AAWE429,90,ICE_Data,400,Ask,STO,2025-10-02,262.0128,262.0128,0.0,0.0,Exact Match (0%),True
9AAWE429,20,Markit,25,Bid,OSL,2024-02-03,130.695,130.695,0.0,0.0,Exact Match (0%),True
9AAWE429,10,Bloomberg,21,Open,FRA,2024-03-03,172.1616,172.1616,0.0,0.0,Exact Match (0%),True
9AAWE429,60,FactSet,151,Open,ZUR,2024-09-03,67.52928,67.52928,0.0,0.0,Exact Match (0%),True
9AAWE429,50,Refinitiv,77,Ask,OSL,2024-01-04,291.06006,291.06006,0.0,0.0,Exact Match (0%),True
9AAWE429,20,Markit,25,Bid,TOK,2025-06-04,301.44372,301.44372,0.0,0.0,Exact Match (0%),True
9AAWE429,80,Morningstar,300,Bid,FRA,2025-08-05,323.476,323.476,0.0,0.0,Exact Match (0%),True
9AAWE429,50,Refinitiv,77,Ask,SYD,2024-01-06,251.104,251.104,0.0,0.0,Exact Match (0%),True
9AAWE429,100,NASDAQ,502,Bid,SYD,2025-10-07,116.1984,116.1984,0.0,0.0,Exact Match (0%),True
9AAWE429,100,NASDAQ,500,Ask,OSL,2024-04-08,221.04124100000004,221.04124100000004,0.0,0.0,Exact Match (0%),True
9AAWE429,100,NASDAQ,500,Bid,TOR,2025-02-10,183.372,183.372,0.0,0.0,Exact Match (0%),True
9AAWE429,10,Bloomberg,22,Bid,LON,2024-04-11,34.304,34.304,0.0,0.0,Exact Match (0%),True
9AAWE429,90,ICE_Data,402,Bid,AMS,2025-07-11,25.527,25.527,0.0,0.0,Exact Match (0%),True
9AAWE429,90,ICE_Data,402,Ask,STO,2025-05-11,329.4776,329.4776,0.0,0.0,Exact Match (0%),True
9AAWE429,60,FactSet,151,Close,AMS,2025-01-13,251.48,251.48,0.0,0.0,Exact Match (0%),True
9AAWE429,50,Refinitiv,77,Open,STO,2025-03-15,163.3392,163.3392,0.0,0.0,Exact Match (0%),True
9AAWE429,20,Markit,26,Open,OSL,2025-02-18,108.19200000000001,108.19200000000001,0.0,0.0,Exact Match (0%),True
9AAWE429,70,MSCI,202,Close,NYC,2025-02-18,9.944999999999999,9.944999999999999,0.0,0.0,Exact Match (0%),True
9AAWE429,90,ICE_Data,402,Open,AMS,2024-11-18,126.80567400000001,126.80567400000001,0.0,0.0,Exact Match (0%),True
9AAWE429,10,Bloomberg,21,Bid,STO,2025-06-19,383.52600000000007,383.52600000000007,0.0,0.0,Exact Match (0%),True
9AAWE429,60,FactSet,150,Close,SYD,2025-06-19,544.6560000000001,544.6560000000001,0.0,0.0,Exact Match (0%),True
9AAWE429,70,MSCI,200,Close,FRA,2024-01-20,241.09799999999998,241.09799999999998,0.0,0.0,Exact Match (0%),True
9AAWE429,90,ICE_Data,402,Open,AMS,2024-03-20,40.85099999999999,40.85099999999999,0.0,0.0,Exact Match (0%),True
9AAWE429,90,ICE_Data,400,Bid,TOR,2024-05-20,592.5785000000001,592.5785000000001,0.0,0.0,Exact Match (0%),True
9AAWE429,60,FactSet,152,Bid,STO,2023-11-20,77.0433,77.0433,0.0,0.0,Exact Match (0%),True
9AAWE429,90,ICE_Data,402,Close,LON,2025-02-21,95.904,95.904,0.0,0.0,Exact Match (0%),True
9AAWE429,20,Markit,26,Ask,AMS,2025-06-21,203.055,203.055,0.0,0.0,Exact Match (0%),True
9AAWE429,40,Reuters,52,Bid,NYC,2025-10-21,157.62,157.62,0.0,0.0,Exact Match (0%),True
9AAWE429,100,NASDAQ,502,Ask,SYD,2024-06-22,159.40372,159.40372,0.0,0.0,Exact Match (0%),True
9AAWE429,80,Morningstar,300,Ask,STO,2024-05-25,158.163,158.163,0.0,0.0,Exact Match (0%),True
9AAWE429,20,Markit,27,Ask,LON,2025-02-26,81.07000000000001,81.07000000000001,0.0,0.0,Exact Match (0%),True
9AAWE429,30,S&P,100,Bid,FRA,2025-02-26,349.377,349.377,0.0,0.0,Exact Match (0%),True
9AAWE429,50,Refinitiv,76,Ask,STO,2024-06-26,60.08,60.08,0.0,0.0,Exact Match (0%),True
9AAWE429,50,Refinitiv,75,Ask,SYD,2023-11-27,582.164,582.164,0.0,0.0,Exact Match (0%),True
9AAWE429,30,S&P,101,Open,OSL,2024-01-30,128.8075,128.8075,0.0,0.0,Exact Match (0%),True
9ER14FF,90,ICE_Data,400,Bid,TOK,2024-11-01,256.29900000000004,256.29900000000004,0.0,0.0,Exact Match (0%),True
9ER14FF,60,FactSet,150,Bid,STO,2025-10-01,360.25000000000006,360.25000000000006,0.0,0.0,Exact Match (0%),True
9ER14FF,70,MSCI,202,Open,AMS,2024-04-02,242.45850000000002,242.45850000000002,0.0,0.0,Exact Match (0%),True
9ER14FF,30,S&P,101,Ask,LON,2024-12-02,284.0,284.0,0.0,0.0,Exact Match (0%),True
9ER14FF,70,MSCI,201,Close,TOK,2024-05-02,481.04100000000005,481.04100000000005,0.0,0.0,Exact Match (0%),True
9ER14FF,40,Reuters,50,Open,OSL,2024-05-05,194.65600000000003,194.65600000000003,0.0,0.0,Exact Match (0%),True
9ER14FF,60,FactSet,151,Open,TOK,2024-06-07,311.46599999999995,311.46599999999995,0.0,0.0,Exact Match (0%),True
9ER14FF,90,ICE_Data,401,Open,AMS,2025-09-07,82.23360000000001,82.23360000000001,0.0,0.0,Exact Match (0%),True
9ER14FF,20,Markit,25,Open,TOR,2025-01-08,78.1851,78.1851,0.0,0.0,Exact Match (0%),True
9ER14FF,20,Markit,26,Bid,STO,2024-06-09,125.48698000000002,125.48698000000002,0.0,0.0,Exact Match (0%),True
9ER14FF,70,MSCI,201,Ask,LON,2024-08-11,46.98624,46.98624,0.0,0.0,Exact Match (0%),True
9ER14FF,100,NASDAQ,501,Bid,ZUR,2025-10-12,75.0333,75.0333,0.0,0.0,Exact Match (0%),True
9ER14FF,10,Bloomberg,20,Open,LON,2025-06-14,174.72000000000003,174.72000000000003,0.0,0.0,Exact Match (0%),True
9ER14FF,60,FactSet,151,Ask,LON,2025-07-15,462.00000000000006,462.00000000000006,0.0,0.0,Exact Match (0%),True
9ER14FF,60,FactSet,151,Close,AMS,2023-11-16,171.84539999999998,171.84539999999998,0.0,0.0,Exact Match (0%),True
9ER14FF,80,Morningstar,300,Close,SYD,2024-11-16,554.1693,554.1693,0.0,0.0,Exact Match (0%),True
9ER14FF,20,Markit,26,Ask,NYC,2024-09-16,191.28,191.28,0.0,0.0,Exact Match (0%),True
9ER14FF,90,ICE_Data,401,Open,LON,2025-08-19,423.808,423.808,0.0,0.0,Exact Match (0%),True
9ER14FF,40,Reuters,50,Bid,ZUR,2023-12-20,98.4422,98.4422,0.0,0.0,Exact Match (0%),True
9ER14FF,80,Morningstar,302,Close,FRA,2025-08-21,137.6352,137.6352,0.0,0.0,Exact Match (0%),True
9ER14FF,40,Reuters,52,Ask,OSL,2024-08-23,609.7526,609.7526,0.0,0.0,Exact Match (0%),True
9ER14FF,20,Markit,27,Ask,AMS,2025-01-23,548.3520000000001,548.3520000000001,0.0,0.0,Exact Match (0%),True
9ER14FF,40,Reuters,51,Bid,LON,2024-01-26,483.26300000000003,483.26300000000003,0.0,0.0,Exact Match (0%),True
9ER14FF,40,Reuters,51,Close,NYC,2025-01-28,21.83,21.83,0.0,0.0,Exact Match (0%),True
9ER14FF,80,Morningstar,301,Ask,AMS,2025-07-28,213.35,213.35,0.0,0.0,Exact Match (0%),True
9ER14FF,80,Morningstar,302,Open,LON,2025-01-31,313.36,313.36,0.0,0.0,Exact Match (0%),True
9FKBI4O,80,Morningstar,300,Bid,FRA,2025-05-01,458.107,458.107,0.0,0.0,Exact Match (0%),True
9FKBI4O,10,Bloomberg,22,Bid,ZUR,2025-07-03,419.03400000000005,419.03400000000005,0.0,0.0,Exact Match (0%),True
9FKBI4O,90,ICE_Data,402,Close,STO,2025-02-06,105.6,105.6,0.0,0.0,Exact Match (0%),True
9FKBI4O,100,NASDAQ,502,Bid,OSL,2024-05-06,452.5395,452.5395,0.0,0.0,Exact Match (0%),True
9FKBI4O,70,MSCI,200,Bid,AMS,2024-04-07,177.85485,177.85485,0.0,0.0,Exact Match (0%),True
9FKBI4O,40,Reuters,50,Ask,AMS,2025-07-09,110.48640000000002,110.48640000000002,0.0,0.0,Exact Match (0%),True
9FKBI4O,90,ICE_Data,401,Open,STO,2025-07-09,498.25,498.25,0.0,0.0,Exact Match (0%),True
9FKBI4O,20,Markit,27,Ask,TOK,2024-07-10,465.05,465.05,0.0,0.0,Exact Match (0%),True
9FKBI4O,10,Bloomberg,20,Ask,LON,2025-04-11,178.304,178.304,0.0,0.0,Exact Match (0%),True
9FKBI4O,80,Morningstar,302,Close,AMS,2024-01-11,137.6352,137.6352,0.0,0.0,Exact Match (0%),True
9FKBI4O,100,NASDAQ,501,Ask,LON,2024-03-11,98.63700000000001,98.63700000000001,0.0,0.0,Exact Match (0%),True
9FKBI4O,60,FactSet,150,Open,TOR,2025-05-11,307.274127,307.274127,0.0,0.0,Exact Match (0%),True
9FKBI4O,10,Bloomberg,22,Bid,NYC,2024-08-13,245.380398,245.380398,0.0,0.0,Exact Match (0%),True
9FKBI4O,40,Reuters,52,Close,OSL,2025-08-16,145.1952,145.1952,0.0,0.0,Exact Match (0%),True
9FKBI4O,50,Refinitiv,75,Bid,LON,2025-02-16,202.035,202.035,0.0,0.0,Exact Match (0%),True
9FKBI4O,50,Refinitiv,75,Close,NYC,2025-04-17,171.7989,171.7989,0.0,0.0,Exact Match (0%),True
9FKBI4O,30,S&P,101,Close,OSL,2025-02-17,311.4132,311.4132,0.0,0.0,Exact Match (0%),True
9FKBI4O,10,Bloomberg,20,Ask,STO,2025-03-17,56.081100000000006,56.081100000000006,0.0,0.0,Exact Match (0%),True
9FKBI4O,70,MSCI,200,Open,LON,2025-02-18,486.43,486.43,0.0,0.0,Exact Match (0%),True
9FKBI4O,30,S&P,100,Close,ZUR,2025-06-19,317.88960000000003,317.88960000000003,0.0,0.0,Exact Match (0%),True
9FKBI4O,10,Bloomberg,21,Open,OSL,2024-04-22,242.09099999999998,242.09099999999998,0.0,0.0,Exact Match (0%),True
9FKBI4O,70,MSCI,202,Close,FRA,2024-02-23,469.43,469.43,0.0,0.0,Exact Match (0%),True
9FKBI4O,10,Bloomberg,20,Open,TOR,2024-04-27,134.81279999999998,134.81279999999998,0.0,0.0,Exact Match (0%),True
9FKBI4O,20,Markit,25,Close,AMS,2024-12-28,246.29200000000003,246.29200000000003,0.0,0.0,Exact Match (0%),True
9FKBI4O,30,S&P,100,Bid,LON,2025-05-28,295.604,295.604,0.0,0.0,Exact Match (0%),True
9FKBI4O,10,Bloomberg,20,Bid,TOK,2025-05-29,214.302,214.302,0.0,0.0,Exact Match (0%),True
9FQ9TEA7,100,NASDAQ,502,Close,AMS,2024-11-04,166.2,166.2,0.0,0.0,Exact Match (0%),True
9FQ9TEA7,60,FactSet,152,Ask,AMS,2024-10-04,388.63000000000005,388.63000000000005,0.0,0.0,Exact Match (0%),True
9FQ9TEA7,100,NASDAQ,500,Ask,STO,2024-08-06,236.94000000000003,236.94000000000003,0.0,0.0,Exact Match (0%),True
9FQ9TEA7,90,ICE_Data,402,Open,TOR,2024-06-06,126.6769,126.6769,0.0,0.0,Exact Match (0%),True
9FQ9TEA7,70,MSCI,201,Ask,LON,2025-05-06,81.618,81.618,0.0,0.0,Exact Match (0%),True
9FQ9TEA7,30,S&P,100,Close,OSL,2024-10-07,315.7,315.7,0.0,0.0,Exact Match (0%),True
9FQ9TEA7,80,Morningstar,302,Bid,OSL,2025-08-13,172.608,172.608,0.0,0.0,Exact Match (0%),True
9FQ9TEA7,30,S&P,102,Open,LON,2025-03-13,10.68,10.68,0.0,0.0,Exact Match (0%),True
9FQ9TEA7,30,S&P,101,Open,TOR,2024-04-14,133.27,133.27,0.0,0.0,Exact Match (0%),True
9FQ9TEA7,80,Morningstar,300,Close,TOK,2024-04-16,273.627,273.627,0.0,0.0,Exact Match (0%),True
9FQ9TEA7,10,Bloomberg,20,Bid,FRA,2024-04-18,59.491170000000004,59.491170000000004,0.0,0.0,Exact Match (0%),True
9FQ9TEA7,10,Bloomberg,22,Open,FRA,2024-01-23,308.38827,308.38827,0.0,0.0,Exact Match (0%),True
9FQ9TEA7,70,MSCI,202,Bid,NYC,2025-03-29,483.79,483.79,0.0,0.0,Exact Match (0%),True
9FQ9TEA7,90,ICE_Data,402,Ask,OSL,2025-03-29,295.13000000000005,295.13000000000005,0.0,0.0,Exact Match (0%),True
9HX3D43,10,Bloomberg,22,Open,NYC,2025-01-02,449.7920000000001,449.7920000000001,0.0,0.0,Exact Match (0%),True
9HX3D43,50,Refinitiv,76,Ask,AMS,2024-09-03,243.98549999999997,243.98549999999997,0.0,0.0,Exact Match (0%),True
9HX3D43,40,Reuters,50,Bid,FRA,2025-10-05,37.18,37.18,0.0,0.0,Exact Match (0%),True
9HX3D43,40,Reuters,50,Close,ZUR,2025-04-06,365.09000000000003,365.09000000000003,0.0,0.0,Exact Match (0%),True
9HX3D43,60,FactSet,151,Ask,OSL,2024-04-07,482.80050000000006,482.80050000000006,0.0,0.0,Exact Match (0%),True
9HX3D43,60,FactSet,150,Close,FRA,2024-07-07,650.6246000000001,650.6246000000001,0.0,0.0,Exact Match (0%),True
9HX3D43,80,Morningstar,300,Ask,LON,2023-12-08,280.31681100000003,280.31681100000003,0.0,0.0,Exact Match (0%),True
9HX3D43,50,Refinitiv,76,Close,NYC,2025-06-08,453.1,453.1,0.0,0.0,Exact Match (0%),True
9HX3D43,70,MSCI,202,Close,ZUR,2024-09-10,215.473072,215.473072,0.0,0.0,Exact Match (0%),True
9HX3D43,80,Morningstar,302,Open,STO,2025-01-11,298.09,298.09,0.0,0.0,Exact Match (0%),True
9HX3D43,70,MSCI,201,Bid,STO,2024-08-12,130.68,130.68,0.0,0.0,Exact Match (0%),True
9HX3D43,80,Morningstar,300,Close,TOR,2025-01-12,199.593,199.593,0.0,0.0,Exact Match (0%),True
9HX3D43,100,NASDAQ,501,Close,AMS,2025-09-14,435.31300000000005,435.31300000000005,0.0,0.0,Exact Match (0%),True
9HX3D43,20,Markit,27,Open,NYC,2024-04-16,111.77600000000001,111.77600000000001,0.0,0.0,Exact Match (0%),True
9HX3D43,70,MSCI,201,Bid,LON,2024-05-16,230.56,230.56,0.0,0.0,Exact Match (0%),True
9HX3D43,20,Markit,25,Open,SYD,2024-09-17,164.4917,164.4917,0.0,0.0,Exact Match (0%),True
9HX3D43,30,S&P,100,Close,SYD,2023-11-18,86.09440000000001,86.09440000000001,0.0,0.0,Exact Match (0%),True
9HX3D43,90,ICE_Data,401,Open,SYD,2024-10-18,95.6448,95.6448,0.0,0.0,Exact Match (0%),True
9HX3D43,10,Bloomberg,22,Bid,NYC,2025-06-20,120.102,120.102,0.0,0.0,Exact Match (0%),True
9HX3D43,90,ICE_Data,402,Close,TOK,2024-09-20,26.595000000000002,26.595000000000002,0.0,0.0,Exact Match (0%),True
9HX3D43,40,Reuters,52,Bid,STO,2024-03-21,311.9174,311.9174,0.0,0.0,Exact Match (0%),True
9HX3D43,100,NASDAQ,500,Ask,ZUR,2024-03-22,48.4065,48.4065,0.0,0.0,Exact Match (0%),True
9HX3D43,70,MSCI,202,Ask,TOR,2023-11-22,172.8591,172.8591,0.0,0.0,Exact Match (0%),True
9HX3D43,70,MSCI,200,Bid,STO,2024-06-23,455.29,455.29,0.0,0.0,Exact Match (0%),True
9HX3D43,80,Morningstar,302,Bid,LON,2024-03-23,215.42644,215.42644,0.0,0.0,Exact Match (0%),True
9HX3D43,40,Reuters,52,Close,ZUR,2024-10-23,188.15040000000002,188.15040000000002,0.0,0.0,Exact Match (0%),True
9HX3D43,90,ICE_Data,401,Open,LON,2025-09-23,48.106,48.106,0.0,0.0,Exact Match (0%),True
9HX3D43,100,NASDAQ,502,Open,AMS,2024-07-24,105.67200000000001,105.67200000000001,0.0,0.0,Exact Match (0%),True
9HX3D43,60,FactSet,151,Open,AMS,2024-10-24,54.010040000000004,54.010040000000004,0.0,0.0,Exact Match (0%),True
9HX3D43,40,Reuters,52,Close,OSL,2025-01-25,54.965759999999996,54.965759999999996,0.0,0.0,Exact Match (0%),True
9HX3D43,100,NASDAQ,502,Ask,NYC,2025-04-26,188.13,188.13,0.0,0.0,Exact Match (0%),True
9HX3D43,50,Refinitiv,77,Bid,ZUR,2025-01-27,106.53,106.53,0.0,0.0,Exact Match (0%),True
9HX3D43,90,ICE_Data,400,Open,SYD,2024-04-28,444.86400000000003,444.86400000000003,0.0,0.0,Exact Match (0%),True
9HX3D43,70,MSCI,202,Close,LON,2024-10-28,182.8287,182.8287,0.0,0.0,Exact Match (0%),True
9HX3D43,40,Reuters,50,Ask,STO,2024-12-29,274.12219200000004,274.12219200000004,0.0,0.0,Exact Match (0%),True
9HX3D43,100,NASDAQ,500,Bid,NYC,2025-03-30,54.7365,54.7365,0.0,0.0,Exact Match (0%),True
9HX3D43,100,NASDAQ,501,Open,TOK,2024-03-31,59.8645,59.8645,0.0,0.0,Exact Match (0%),True
9K8YQK94,10,Bloomberg,22,Close,LON,2025-05-01,508.09000000000003,508.09000000000003,0.0,0.0,Exact Match (0%),True
9K8YQK94,80,Morningstar,300,Bid,TOR,2025-07-07,58.934400000000004,58.934400000000004,0.0,0.0,Exact Match (0%),True
9K8YQK94,20,Markit,27,Open,FRA,2024-03-07,141.90720000000002,141.90720000000002,0.0,0.0,Exact Match (0%),True
9K8YQK94,60,FactSet,152,Open,FRA,2024-05-07,169.77615,169.77615,0.0,0.0,Exact Match (0%),True
9K8YQK94,80,Morningstar,301,Bid,TOR,2024-02-08,89.36999999999999,89.36999999999999,0.0,0.0,Exact Match (0%),True
9K8YQK94,100,NASDAQ,502,Bid,FRA,2024-02-08,206.655,206.655,0.0,0.0,Exact Match (0%),True
9K8YQK94,20,Markit,27,Close,NYC,2025-03-09,106.712173,106.712173,0.0,0.0,Exact Match (0%),True
9K8YQK94,100,NASDAQ,500,Ask,NYC,2025-03-10,261.3,261.3,0.0,0.0,Exact Match (0%),True
9K8YQK94,50,Refinitiv,76,Ask,NYC,2025-10-11,93.168,93.168,0.0,0.0,Exact Match (0%),True
9K8YQK94,60,FactSet,151,Ask,TOR,2024-08-14,58.07828,58.07828,0.0,0.0,Exact Match (0%),True
9K8YQK94,60,FactSet,150,Close,STO,2025-08-14,74.03500000000001,74.03500000000001,0.0,0.0,Exact Match (0%),True
9K8YQK94,100,NASDAQ,500,Open,TOK,2024-04-16,79.64000000000001,79.64000000000001,0.0,0.0,Exact Match (0%),True
9K8YQK94,30,S&P,102,Close,LON,2025-04-16,325.3855,325.3855,0.0,0.0,Exact Match (0%),True
9K8YQK94,30,S&P,102,Close,STO,2024-01-18,169.26760000000002,169.26760000000002,0.0,0.0,Exact Match (0%),True
9K8YQK94,10,Bloomberg,22,Bid,OSL,2025-03-18,208.03165,208.03165,0.0,0.0,Exact Match (0%),True
9K8YQK94,90,ICE_Data,402,Ask,LON,2025-10-18,376.54400000000004,376.54400000000004,0.0,0.0,Exact Match (0%),True
9K8YQK94,80,Morningstar,301,Open,AMS,2025-04-24,204.91520000000003,204.91520000000003,0.0,0.0,Exact Match (0%),True
9K8YQK94,100,NASDAQ,502,Ask,AMS,2024-06-25,66.156,66.156,0.0,0.0,Exact Match (0%),True
9K8YQK94,70,MSCI,201,Open,FRA,2024-05-25,330.243,330.243,0.0,0.0,Exact Match (0%),True
9K8YQK94,90,ICE_Data,400,Open,LON,2024-09-26,228.8586,228.8586,0.0,0.0,Exact Match (0%),True
9K8YQK94,40,Reuters,50,Open,OSL,2024-05-27,200.26,200.26,0.0,0.0,Exact Match (0%),True
9K8YQK94,90,ICE_Data,402,Close,TOR,2025-10-27,342.048,342.048,0.0,0.0,Exact Match (0%),True
9K8YQK94,80,Morningstar,301,Close,NYC,2024-12-29,195.841,195.841,0.0,0.0,Exact Match (0%),True
9K8YQK94,100,NASDAQ,501,Open,AMS,2024-12-29,70.84512000000001,70.84512000000001,0.0,0.0,Exact Match (0%),True
9KYPOFK,80,Morningstar,302,Close,ZUR,2025-02-02,191.9904,191.9904,0.0,0.0,Exact Match (0%),True
9KYPOFK,100,NASDAQ,501,Open,TOK,2025-04-04,431.97,431.97,0.0,0.0,Exact Match (0%),True
9KYPOFK,70,MSCI,201,Ask,SYD,2025-07-04,153.4665,153.4665,0.0,0.0,Exact Match (0%),True
9KYPOFK,20,Markit,27,Bid,SYD,2025-05-05,314.50100000000003,314.50100000000003,0.0,0.0,Exact Match (0%),True
9KYPOFK,30,S&P,100,Ask,OSL,2024-01-06,111.015,111.015,0.0,0.0,Exact Match (0%),True
9KYPOFK,50,Refinitiv,77,Bid,TOK,2024-10-06,263.1827,263.1827,0.0,0.0,Exact Match (0%),True
9KYPOFK,60,FactSet,150,Ask,ZUR,2024-04-08,265.14,265.14,0.0,0.0,Exact Match (0%),True
9KYPOFK,40,Reuters,50,Bid,TOR,2023-12-09,309.25196700000004,309.25196700000004,0.0,0.0,Exact Match (0%),True
