Vendor_Code,Price_Date,Exchange_Code,Price_Type,Security_Id,Price_Variation_Pct,Abs_Price_Variation_Pct,Outlier_Category
ICE_Data,2024-09-27,FRA,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-09-27,STO,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-09-27,TOR,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-09-28,NYC,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-09-28,SYD,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-09-28,TOR,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-09-30,FRA,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-09-30,LON,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-09-30,ZUR,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-09-30,ZUR,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-01,STO,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-02,FRA,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-02,STO,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-02,SYD,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-02,TOK,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-03,AMS,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-03,LON,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-03,OSL,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-03,STO,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-03,TOK,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-03,TOR,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-03,TOR,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-03,ZUR,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-04,FRA,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-04,FRA,Open,2,0.0,0.0,[2 0 0 0]
ICE_Data,2024-10-04,NYC,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-04,OSL,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-05,SYD,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-05,SYD,Close,2,0.0,0.0,[2 0 0 0]
ICE_Data,2024-10-06,FRA,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-06,NYC,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-07,AMS,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-07,LON,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-07,LON,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-07,STO,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-07,SYD,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-07,TOR,Bid,2,0.0,0.0,[2 0 0 0]
ICE_Data,2024-10-08,FRA,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-08,LON,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-08,NYC,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-08,ZUR,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-09,FRA,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-10,SYD,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-10,TOR,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-11,LON,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-11,OSL,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-11,STO,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-11,SYD,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-11,TOR,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-12,OSL,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-12,TOR,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-12,ZUR,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-13,LON,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-13,OSL,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-13,SYD,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-13,TOK,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-14,NYC,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-14,SYD,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-14,ZUR,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-15,AMS,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-15,NYC,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-16,AMS,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-16,FRA,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-16,NYC,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-16,OSL,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-16,SYD,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-17,AMS,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-17,AMS,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-17,LON,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-17,SYD,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-17,SYD,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-18,OSL,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-18,OSL,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-18,SYD,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-18,TOK,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-18,ZUR,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-19,NYC,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-19,STO,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-20,STO,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-20,SYD,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-21,OSL,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-21,OSL,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-22,NYC,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-22,TOK,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-23,OSL,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-23,TOK,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-23,ZUR,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-24,NYC,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-24,STO,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-24,ZUR,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-25,LON,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-25,STO,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-25,TOR,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-26,FRA,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-26,LON,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-26,TOR,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-27,AMS,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-27,TOR,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-28,STO,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-29,AMS,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-29,NYC,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-29,NYC,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-29,OSL,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-29,SYD,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-29,TOR,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-30,AMS,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-30,OSL,Open,2,0.0,0.0,[2 0 0 0]
ICE_Data,2024-10-30,TOR,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-10-31,AMS,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-01,AMS,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-01,TOK,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-02,SYD,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-02,TOR,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-03,STO,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-03,TOR,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-04,FRA,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-04,STO,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-04,ZUR,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-05,NYC,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-05,ZUR,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-06,FRA,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-06,OSL,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-06,SYD,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-06,TOR,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-06,TOR,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-07,NYC,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-07,STO,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-07,STO,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-07,SYD,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-07,TOK,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-07,TOR,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-07,ZUR,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-08,SYD,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-08,TOK,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-09,TOR,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-10,LON,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-11,AMS,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-11,STO,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-11,STO,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-11,TOR,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-11,ZUR,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-12,OSL,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-13,FRA,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-13,OSL,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-13,SYD,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-14,OSL,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-15,AMS,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-15,FRA,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-16,FRA,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-16,NYC,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-17,ZUR,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-18,AMS,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-18,FRA,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-18,STO,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-19,FRA,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-19,NYC,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-19,NYC,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-19,ZUR,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-20,LON,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-20,TOK,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-20,TOR,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-20,TOR,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-21,AMS,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-22,FRA,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-22,OSL,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-23,TOK,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-23,TOR,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-24,AMS,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-24,FRA,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-24,FRA,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-24,TOK,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-25,AMS,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-25,SYD,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-25,TOK,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-26,TOK,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-27,FRA,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-28,SYD,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-29,AMS,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-30,LON,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-11-30,NYC,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-01,LON,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-01,OSL,Open,2,0.0,0.0,[2 0 0 0]
ICE_Data,2024-12-02,FRA,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-02,NYC,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-02,ZUR,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-03,FRA,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-03,STO,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-04,AMS,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-04,OSL,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-04,OSL,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-04,SYD,Bid,2,0.0,0.0,[2 0 0 0]
ICE_Data,2024-12-04,SYD,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-05,STO,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-06,STO,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-06,STO,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-06,TOK,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-07,AMS,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-07,FRA,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-08,FRA,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-08,LON,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-08,NYC,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-08,TOR,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-09,AMS,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-09,LON,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-09,OSL,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-09,OSL,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-09,STO,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-09,STO,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-10,TOK,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-11,FRA,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-11,NYC,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-11,OSL,Bid,2,0.0,0.0,[2 0 0 0]
ICE_Data,2024-12-12,LON,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-12,STO,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-12,TOK,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-13,AMS,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-13,OSL,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-13,TOR,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-13,ZUR,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-15,STO,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-16,FRA,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-17,NYC,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-17,SYD,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-18,FRA,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-18,ZUR,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-19,LON,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-19,OSL,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-19,TOR,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-20,FRA,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-20,SYD,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-21,AMS,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-21,FRA,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-21,STO,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-22,FRA,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-22,FRA,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-22,SYD,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-22,TOR,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-22,ZUR,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-23,AMS,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-23,NYC,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-23,OSL,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-23,ZUR,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-24,TOK,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-24,ZUR,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-25,AMS,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-25,NYC,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-26,TOR,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-27,TOK,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-28,TOK,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-29,LON,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-29,SYD,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-29,TOK,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-29,TOR,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-30,AMS,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-30,AMS,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-30,TOK,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-30,TOK,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-31,FRA,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-31,LON,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-31,TOK,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2024-12-31,TOK,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-01,OSL,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-02,AMS,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-02,ZUR,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-03,NYC,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-03,TOR,Ask,2,0.0,0.0,[2 0 0 0]
ICE_Data,2025-01-04,NYC,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-04,SYD,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-04,TOR,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-05,NYC,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-05,TOR,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-06,FRA,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-06,SYD,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-06,TOK,Ask,2,0.0,0.0,[2 0 0 0]
ICE_Data,2025-01-06,TOK,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-06,TOR,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-07,AMS,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-08,FRA,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-08,NYC,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-10,FRA,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-10,FRA,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-10,LON,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-10,NYC,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-11,AMS,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-11,AMS,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-11,LON,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-11,OSL,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-11,OSL,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-11,SYD,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-12,NYC,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-13,FRA,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-13,LON,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-13,NYC,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-14,NYC,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-14,STO,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-14,TOR,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-16,NYC,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-16,ZUR,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-17,LON,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-17,LON,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-17,OSL,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-18,ZUR,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-18,ZUR,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-19,LON,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-19,SYD,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-19,TOK,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-19,TOR,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-19,ZUR,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-20,OSL,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-20,STO,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-20,SYD,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-20,ZUR,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-20,ZUR,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-21,NYC,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-21,TOK,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-21,ZUR,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-23,FRA,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-23,ZUR,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-24,NYC,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-24,TOK,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-24,ZUR,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-25,OSL,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-25,TOK,Close,2,0.0,0.0,[2 0 0 0]
ICE_Data,2025-01-25,TOR,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-25,ZUR,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-26,FRA,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-26,FRA,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-26,OSL,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-26,TOK,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-27,AMS,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-27,LON,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-27,STO,Ask,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-27,TOK,Close,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-28,NYC,Open,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-28,STO,Bid,1,0.0,0.0,[1 0 0 0]
ICE_Data,2025-01-28,TOR,Bid,1,0.0,0.0,[1 0 0 0]
